0.0129 		12.9	0.0909	988	100	0.00641	1.9	3.40	3.894873693    0.56813E+00     1.56384140515  	     0.555665      	
0.0129 		20.5	0.144	1565	100	0.00805	1.9	3.40	3.894876738    0.61293E+00     3.60069882403  	     0.611505      	
0.0129 		32.5	0.228	2480	100	0.0103	1.9	3.40	3.894882038    0.65549E+00     -0.74110561667 	     0.626559      	
0.0129 		51.5	0.362	3930	100	0.0134	1.9	3.40	3.89489147     0.69250E+00     -1.6753615873  	     0.655705      	
0.0129 		81.5	0.574	6229	100	0.0181	1.9	3.40	3.894910475    0.71337E+00     -1.24162034406 	     0.678446      	
0.0205 		0.815	0.00362	39.88	100	0.00489	2.75	3.40	4.372930815    0.11612E+12     -1.821458901   	     1.09787e+11   	
0.0205 		1.29	0.00574	62.68	100	0.0026	2.75	3.40	4.372928854    0.33610E+00     -1.32922943086 	     0.319362      	
0.0205 		2.05	0.00909	98.83	100	0.00314	2.75	3.40	4.372929208    0.37774E+00     1.24552953523  	     0.368294     
0.0205 		3.25	0.0144	156.1	100	0.0037	1.9	3.40	3.894870176    0.41363E+00     -4.17604536226 	     0.381691      	
0.0205 		5.15	0.0228	246.9	100	0.00443	1.9	3.40	3.894870938    0.44926E+00     0.89497730589  	     0.436509      	
0.0205 		8.15	0.0362	390.8	100	0.00538	1.9	3.40	3.894872135    0.48401E+00     -1.86086006379 	     0.457428      	
0.0205 		12.9	0.0574	618.9	100	0.00662	1.9	3.40	3.894874045    0.51799E+00     4.43231481717  	     0.520934      	
0.0205 		20.5	0.0909	980.4	100	0.00829	1.9	3.40	3.894877241    0.55125E+00     -1.66082540768 	     0.522037      	
0.0205 		32.5	0.144	1553	100	0.0105	1.9	3.40	3.894882572    0.58314E+00     1.1931619911   	     0.568264      	
0.0205 		51.5	0.228	2461	100	0.0135	1.9	3.40	3.894891815    0.61259E+00     -0.004620024590	     0.589897      	
0.0205 		81.5	0.362	3900	100	0.0177	1.9	3.40	3.894908637    0.63655E+00     1.77125031563  	     0.623855      	
0.0205 		129	0.574	6181	100	0.0239	1.9	3.40	3.894941747    0.64820E+00     1.0345867877   	     0.630675      	
0.0325 		0.815	0.00228	25.18	100	0.005	2.75	3.40	4.372930939    0.11663E+12     -4.22961506462	     1.07564e+11   	
0.0325 		1.29	0.00362	39.4	100	0.00267	2.75	3.40	4.372928896    0.34320E+00     -1.16132805123	     0.326663     	     
0.0325 		2.05	0.00574	61.93	100	0.00321	2.75	3.40	4.372929259    0.37605E+00     2.13714349919 	     0.369876      	
0.0325 		3.25	0.00909	97.63	100	0.00379	2.75	3.40	4.372929723    0.40154E+00     -1.72091610671	     0.380029      	
0.0325 		5.15	0.0144	154.2	100	0.00458	1.9	3.40	3.894871112    0.42762E+00     1.21182781628  	     0.416788      	
0.0325 		8.15	0.0228	243.9	100	0.00558	1.9	3.40	3.894872416    0.45257E+00     -2.39385880529 	     0.425392      	
0.0325 		12.9	0.0362	386.1	100	0.00687	1.9	3.40	3.894874478    0.47655E+00     -2.16504553498 	     0.448982      	
0.0325 		20.5	0.0574	611.4	100	0.00857	1.9	3.40	3.894877847    0.49967E+00     3.79759554568  	     0.499456      	
0.0325 		32.5	0.0909	968.4	100	0.0108	1.9	3.40	3.894883392    0.52175E+00     4.49334759408  	     0.525022      	
0.0325 		51.5	0.144	1534	100	0.0137	1.9	3.40	3.894892513    0.54227E+00     -1.14680787468 	     0.516217      	
0.0325 		81.5	0.228	2431	100	0.0178	1.9	3.40	3.894909093    0.56014E+00     0.417525183984 	     0.541667     	     
0.0325 		129	0.362	3853	100	0.0237	1.9	3.40	3.894940525    0.57410E+00     -0.790325114307	     0.548489      	
0.0325 		205	0.574	6106	100	0.0322	1.9	3.40	3.89500152     0.58025E+00     0.0492961473066	     0.559056     	     
0.0515 		1.29	0.00228	24.71	100	0.00272	2.75	3.40	4.372928927    0.35205E+00     -1.41390241502 	     0.334231          	
0.0515 		2.05	0.00362	38.64	100	0.00327	2.75	3.40	4.372929303    0.37658E+00     -1.65145805504 	     0.356658      	
0.0515 		3.25	0.00574	60.73	100	0.00389	2.75	3.40	4.372929811    0.39337E+00     -2.11287502734 	     0.370811      	
0.0515 		5.15	0.00909	95.74	100	0.00471	2.75	3.40	4.372930617    0.41100E+00     0.563026391973 	     0.398021      	
0.0515 		8.15	0.0144	151.2	100	0.00577	1.9	3.40	3.894872693    0.42729E+00     1.53447517548  	     0.417794      	
0.0515 		12.9	0.0228	239.1	100	0.00713	1.9	3.40	3.894874945    0.44253E+00     -1.06677694992 	     0.42161	          	
0.0515 		20.5	0.0362	378.5	100	0.00892	1.9	3.40	3.894878633    0.45687E+00     -1.26445087607 	     0.434403      	
0.0515 		32.5	0.0574	599.4	100	0.0113	1.9	3.40	3.894884811    0.47042E+00     2.30847438344  	     0.463472      	
0.0515 		51.5	0.0909	949.4	100	0.0143	1.9	3.40	3.89489467     0.48285E+00     -4.00635318561 	     0.446356      	
0.0515 		81.5	0.144	1504	100	0.0183	1.9	3.40	3.89491141     0.49357E+00     -0.15327649567 	     0.474579      	
0.0515 		129	0.228	2384	100	0.0238	1.9	3.40	3.894941134    0.50272E+00     -1.47199427591 	     0.476993      	
0.0515 		205	0.362	3777	100	0.0316	1.9	3.40	3.894996606    0.50995E+00     1.2157740249   	     0.497052      	
0.0515 		325	0.574	5986	100	0.0434	1.9	3.40	3.895110212    0.51361E+00     -1.3333200797  	     0.488012      	
0.0815 		2.05	0.00228	23.95	100	0.00332	2.75	3.40	4.372929341    0.37740E+00     1.6485814618	     0.369428      	
0.0815 		3.25	0.00362	37.44	100	0.00398	2.75	3.40	4.372929892    0.38706E+00     -5.319086309	     0.352912      	
0.0815 		5.15	0.00574	58.83	100	0.00483	2.75	3.40	4.372930748    0.39727E+00     -3.668483043	     0.368536      	
0.0815 		8.15	0.00909	92.73	100	0.00596	2.75	3.40	4.372932142    0.40589E+00     1.5390982713	     0.396888      	
0.0815 		12.9	0.0144	146.4	100	0.00739	1.9	3.40	3.89487543     0.41342E+00     -0.382198963519	     0.396602      	
0.0815 		20.5	0.0228	231.6	100	0.00928	1.9	3.40	3.894879474    0.42018E+00     -2.71246114887 	     0.393658      	
0.0815 		32.5	0.0362	366.5	100	0.0116	1.9	3.40	3.894885693    0.42646E+00     -1.91664821685 	     0.40281	          	
0.0815 		51.5	0.0574	580.4	100	0.0148	1.9	3.40	3.894896538    0.43206E+00     0.140100955638 	     0.416657      	
0.0815 		81.5	0.0909	919.3	100	0.0189	1.9	3.40	3.894914275    0.43655E+00     0.492975524726 	     0.42247	          	
0.0815 		129	0.144	1457	100	0.0243	1.9	3.40	3.894944222    0.44016E+00     0.114409473913 	     0.424359      	
0.0815 		205	0.228	2308	100	0.0321	1.9	3.40	3.895000694    0.44333E+00     -0.9425352229  	     0.422903     	     
0.0815 		325	0.362	3657	100	0.0432	1.9	3.40	3.895107988    0.44668E+00     0.807881585711 	     0.433628      	
0.0815 		515	0.574	5796	100	0.0586	1.9	3.40	3.895309225    0.45104E+00     -0.153851806036	     0.433683      	
0.129  		3.25	0.00228	22.75	100	0.0041	2.75	3.40	4.372930003    0.37785E+00     2.20324082024 	     0.371886      	
0.129  		5.15	0.00362	35.55	100	0.00498	2.75	3.40	4.372930916    0.38133E+00     0.841825056688	     0.370312      	
0.129  		8.15	0.00574	55.82	100	0.00617	2.75	3.40	4.372932434    0.38310E+00     -0.58919686835	     0.366752     	     
0.129  		12.9	0.00909	87.96	100	0.00772	2.75	3.40	4.372934895    0.38386E+00     -1.43061414066	     0.364369      	
0.129  		20.5	0.0144	138.9	100	0.00973	1.9	3.40	3.894880572    0.38405E+00     0.647172297739 	     0.372234      	
0.129  		32.5	0.0228	219.6	100	0.0123	1.9	3.40	3.89488784     0.38415E+00     -0.615954470521	     0.367658      	
0.129  		51.5	0.0362	347.5	100	0.0156	1.9	3.40	3.89489966     0.38395E+00     0.782297810874 	     0.372636      	
0.129  		81.5	0.0574	550.3	100	0.0198	1.9	3.40	3.894918746    0.38316E+00     0.912296910423 	     0.372349      	
0.129  		129	0.0909	871.6	100	0.0257	1.9	3.40	3.894953208    0.38199E+00     1.58666976713  	     0.373693      	
0.129  		205	0.144	1381	100	0.0327	1.9	3.40	3.895005685    0.38084E+00     -1.40740245309 	     0.361587     	     
0.129  		325	0.228	2188	100	0.0439	1.9	3.40	3.895115815    0.38044E+00     -0.358401667139	     0.365051      	
0.129  		515	0.362	3467	100	0.0581	1.9	3.40	3.895301735    0.38247E+00     1.93245765337  	     0.375436      	
0.129  		815	0.574	5495	100	0.0792	1.9	3.40	3.89567358     0.38999E+00     -2.70666740753 	     0.365395      	
0.205  		5.15	0.00228	20.85	100	0.00529	2.75	3.40	4.372931281    0.35362E+00     -4.0278681204	     0.32682	      	
0.205  		8.15	0.00362	32.54	100	0.00654	2.75	3.40	4.372932971    0.34874E+00     0.72603880290	     0.338275      	
0.205  		12.9	0.00574	51.05	100	0.0082	2.75	3.40	4.372935769    0.34319E+00     2.96470216497	     0.34029	      	
0.205  		20.5	0.00909	80.4	100	0.0104	2.75	3.40	4.372940448    0.33744E+00     2.92916828422	     0.334473      	
0.205  		32.5	0.0144	126.9	100	0.0132	1.9	3.40	3.894890787    0.33208E+00     -1.97082872688 	     0.31349	          	
0.205  		51.5	0.0228	200.6	100	0.0168	1.9	3.40	3.894904651    0.32693E+00     1.04959196411  	     0.318138      	
0.205  		81.5	0.0362	317.4	100	0.0213	1.9	3.40	3.89492666     0.32174E+00     0.776639014893 	     0.312242     	     
0.205  		129	0.0574	502.6	100	0.0276	1.9	3.40	3.894966208    0.31659E+00     -0.15269594346 	     0.304411      	
0.205  		205	0.0909	796	100	0.0362	1.9	3.40	3.895036642    0.31170E+00     -2.08030333659 	     0.293923      	
0.205  		325	0.144	1261	100	0.0457	1.9	3.40	3.895136518    0.30769E+00     -0.334312362307	     0.295315      	
0.205  		515	0.228	1998	100	0.0618	1.9	3.40	3.895358679    0.30552E+00     -0.262647632693	     0.293443      	
0.205  		815	0.362	3166	100	0.083	1.9	3.40	3.895752687    0.30762E+00     -0.960604703766	     0.293392      	
0.205  	1.29E+03	0.574	5018	100	0.11	1.9	3.40	3.896421435    0.31900E+00     0.644367984876 	     0.309176      	
0.325  		8.15	0.00228	17.84	100	0.00758	2.75	3.40	4.37293465     0.28132E+00     7.21205154669	     0.290449      	
0.325  		12.9	0.00362	27.77	100	0.00954	2.75	3.40	4.372938487    0.26937E+00     0.05894235701	     0.259556      	
0.325  		20.5	0.00574	43.49	100	0.0121	2.75	3.40	4.372944821    0.25818E+00     -1.4586561784	     0.245001      	
0.325  		32.5	0.00909	68.42	100	0.0154	2.75	3.40	4.372955198    0.24822E+00     -6.3171324825	     0.223936      	
0.325  		51.5	0.0144	107.9	100	0.0199	1.9	3.40	3.894919256    0.23913E+00     -1.11011134621 	     0.227726      	
0.325  		81.5	0.0228	170.5	100	0.0253	1.9	3.40	3.894950589    0.23065E+00     -0.036477508230	     0.222035      	
0.325  		129	0.0362	269.7	100	0.0329	1.9	3.40	3.89500737     0.22274E+00     1.53632223955  	     0.217794      	
0.325  		205	0.0574	427	100	0.0426	1.9	3.40	3.89510138     0.21543E+00     -1.34707019291 	     0.204664      	
0.325  		325	0.0909	676.2	100	0.0558	1.9	3.40	3.895268109    0.20899E+00     -1.39343494672 	     0.198453      	
0.325  		515	0.144	1071	100	0.0733	1.9	3.40	3.895558097    0.20383E+00     -1.86609859045 	     0.192625      	
0.325  		815	0.228	1697	100	0.0943	1.9	3.40	3.896009816    0.20098E+00     -2.13693894828 	     0.189408      	
0.325  	1.29E+03	0.362	2690	100	0.135	1.9	3.40	3.897207333    0.20291E+00     1.45185112951  	     0.198239      	
0.325  	2.05E+03	0.574	4262	100	0.192	1.9	3.40	3.899597928    0.21453E+00     0.40352137566  	     0.207426      	
0.515  		12.9	0.00228	13.07	100	0.0142	2.75	3.40	4.372951136    0.12715E+00     1.60997042919	     0.124417          	
0.515  		20.5	0.00362	20.21	100	0.0181	2.75	3.40	4.37296554     0.11601E+00     3.04773466734	     0.115122      	
0.515  		32.5	0.00574	31.51	100	0.0232	2.75	3.40	4.372989623    0.10684E+00     1.98738523358	     0.104932     	     
0.515  		51.5	0.00909	49.43	100	0.0296	2.75	3.40	4.37302826     0.98946E-01     2.52373179023	     0.0976897     	
0.515  		81.5	0.0144	77.82	100	0.0389	1.9	3.40	3.895062671    0.92060E-01     1.4852656586   	     0.0899705     	
0.515  		129	0.0228	122.8	100	0.0497	1.9	3.40	3.895185501    0.85992E-01     -0.126751319427	     0.0827053     	
0.515  		205	0.0362	194.1	100	0.065	1.9	3.40	3.895410761    0.80599E-01     1.82031589709  	     0.0790297     	
0.515  		325	0.0574	307.2	100	0.086	1.9	3.40	3.895817758    0.75907E-01     -1.15992840453 	     0.0722506     	
0.515  		515	0.0909	486.3	100	0.113	1.9	3.40	3.896507282    0.71909E-01     -0.033405987253	     0.0692252     	
0.515  		815	0.144	770.3	100	0.146	1.9	3.40	3.897603879    0.68769E-01     1.02675565164  	     0.0669045     	
0.515  	1.29E+03	0.228	1220	100	0.208	1.9	3.40	3.900418439    0.66923E-01     -1.06461515164 	     0.0637607     	
0.515  	2.05E+03	0.362	1934	100	0.296	1.9	3.40	3.906099845    0.67429E-01     2.8914582665   	     0.0668117     	
0.515  	3.25E+03	0.574	3064	100	0.412	1.9	3.40	3.916598524    0.72245E-01     3.56334585038  	     0.072051      	
0.815  		20.5	0.00228	5.515	100	0.0548	2.75	3.40	4.373271435    0.32980E-02    	0.396368239931       0.00318856   	
0.815  		32.5	0.00362	8.226	100	0.0742	2.75	3.40	4.37355755     0.27625E-02    	-6.89347278884       0.0024769    	
